Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,SalePrice_binned
2294,923229100,80,RL,68.0,15957,Pave,Grvl,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,96.0,1244.0,GasA,TA,Y,SBrkr,1356,0,0,1356,2.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,1424,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,WD ,Normal,188000,1.8276056202908597,-2.6703926597726646,-1.3336955146732623,0.9582812169321876,-3.4975737615430904,2.0
2295,923229140,20,RL,61.0,33983,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676,0,0,1676,1.0,0.0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690,90,0,0,0,0,Ex,GdPrv,Shed,0,5,2007,WD ,Normal,196000,1.8497283462121177,-1.85215522264571,-2.2478295017384706,0.7163293534757216,-2.519498471664369,2.0
2296,923230010,60,RL,68.0,8286,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,185.0,716.0,GasA,Ex,Y,SBrkr,716,716,0,1432,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0,136,0,0,240,0,Ex,GdPrv,Shed,0,6,2007,WD ,Normal,157000,-0.7433244854595231,0.3937591130782994,-0.38090328973856524,0.6096898315754468,-2.631399222623521,1.0
2297,923230120,85,RL,50.0,6723,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,796.0,Unf,0.0,0.0,796.0,GasA,TA,Y,SBrkr,796,0,0,796,0.0,1.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,129,0,0,0,0,0,Ex,GdWo,Shed,0,9,2007,WD ,Normal,138000,-4.039167312401024,-1.2533442292500439,0.2390974806362556,-0.5490280384446137,-1.9136889220459112,1.0
2298,923230180,85,RL,54.0,7244,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619.0,Unf,0.0,149.0,768.0,GasA,Ex,Y,SBrkr,768,0,0,768,1.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1987.0,Unf,2.0,624.0,TA,TA,Y,104,0,0,0,0,0,Ex,MnPrv,Shed,0,4,2007,WD ,Normal,129500,-2.4151807403813086,-1.8271712985514277,0.7402971744877053,-0.3416965936393892,-1.5318545529025378,1.0
2299,923251160,20,RL,124.0,27697,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,3,1961,1961,Shed,CompShg,Plywood,Plywood,CBlock,198.0,TA,TA,CBlock,TA,TA,No,BLQ,811.0,Unf,0.0,585.0,1396.0,GasA,TA,N,SBrkr,1608,0,0,1608,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,152,38,0,0,0,0,Ex,MnPrv,Shed,0,11,2007,COD,Abnorml,80000,-0.7499967291239683,-0.8775199455764454,-3.05565072086699,-1.9205546857869487,0.5356457571372842,0.0
2300,923252080,20,RL,69.0,7599,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565.0,Unf,0.0,280.0,845.0,GasA,TA,Y,SBrkr,845,0,0,845,1.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1987.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,129500,-2.366441553298356,-2.222225690569187,0.7519120986473367,-1.0289443562131302,-0.7994420230042009,1.0
2301,923275010,20,RL,68.0,11000,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,Y,SBrkr,1178,0,0,1178,1.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0,44,0,0,88,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,135000,-0.7094540170891199,-1.4041395676526787,-0.4023230386945949,-0.08436327759944533,-1.6760790955933804,1.0
2302,923275200,20,RL,76.0,8314,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,1982,Gable,CompShg,HdBoard,ImStucc,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546.0,Unf,0.0,270.0,816.0,GasA,TA,Y,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,168,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD ,Normal,124500,-2.876676796503775,-1.3965326795951583,0.20106813338679894,-1.091119436045642,-0.5778891963469249,0.0
2303,923276180,20,RL,65.0,11625,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,GasA,TA,Y,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,330,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD ,Normal,139000,-2.622969054493209,-2.3136690667520656,0.17765444176416692,-0.44802097678184266,-1.3650909487706357,1.0
2304,923400150,20,RL,63.0,10712,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,212.0,Unf,0.0,762.0,974.0,GasA,TA,Y,SBrkr,974,0,0,974,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,Y,0,28,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,Oth,Abnorml,93500,-3.159371365975275,-0.4030291667210762,0.30011287306153644,-2.0645100849526856,0.36837484965893846,0.0
2305,923425030,20,RL,62.0,10447,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887,0,0,887,0.0,1.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140,0,0,0,0,0,Ex,MnPrv,Shed,0,12,2007,WD ,Normal,124500,-2.612862008950975,-1.0261261025674158,-0.10712940020998087,-1.5606847428216306,-0.8567096062289323,0.0
2306,526302030,20,RL,68.0,11027,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293,0,0,1293,1.0,0.0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD ,Normal,149900,-0.9325295460995732,-2.051683761723541,-1.1609355620393802,-0.8544718662657346,-1.2086800110188665,1.0
2307,526302040,20,RL,85.0,10533,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024,0,0,1024,1.0,0.0,1,0,2,1,Gd,5,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0,0,0,0,280,0,Ex,MnPrv,Shed,0,8,2006,WD ,Normal,157500,-1.3989435116298632,-2.2037037036772196,-2.209594475992691,-0.4569709367114551,-1.8546714186377886,1.0
2308,526302120,20,RL,68.0,11765,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797,0,0,1797,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD ,Normal,169000,1.4471068869544967,-0.8136277734425845,-1.8870521090803822,-1.3158284934889157,-0.4750024939708739,2.0
2309,526303060,20,RL,68.0,39384,Pave,Grvl,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390,0,0,1390,1.0,0.0,1,1,1,1,Ex,4,Min1,2,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0,189,0,0,0,0,Ex,MnPrv,Shed,0,10,2006,WD ,Abnorml,252000,1.8765837124111315,-2.8788011982657795,-2.563053523912678,-0.8389170326282246,-1.8342498084332246,3.0
2310,526354020,20,RL,90.0,11727,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851,0,0,1851,0.0,0.0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0,146,0,0,0,0,Ex,MnPrv,Shed,0,3,2006,WD ,Normal,192100,2.277868230600392,0.4051613338095584,-1.7502046695721452,-3.1078781499129877,2.194275644230641,2.0
2311,527105060,60,RL,60.0,8238,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,113.0,813.0,GasA,Ex,Y,SBrkr,813,712,0,1525,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421,72,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD ,Normal,183500,1.0666582701285738,0.06811251623057787,1.4694852023867864,0.00410373714233925,-2.8047756754179023,2.0
2312,527106010,60,RL,68.0,13006,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,964.0,964.0,GasA,Gd,Y,SBrkr,993,1243,0,2236,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,642.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,11,2006,WD ,Normal,222000,2.474268487449979,3.032817834158498,0.9661068201976614,-1.6494254489156701,-0.9051329688652223,3.0
2313,527107020,60,RL,68.0,13041,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781,890,0,1671,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0,84,0,0,0,0,Ex,MnPrv,Shed,0,2,2006,WD ,Normal,170000,0.6372052646663083,1.998991227964225,1.5145376389075391,-1.2335326150044623,-0.7496000983082989,2.0
2314,527107030,60,RL,68.0,13031,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,592.0,Unf,0.0,99.0,691.0,GasA,Gd,Y,SBrkr,691,807,0,1498,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,409.0,TA,TA,Y,315,44,0,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD ,Normal,187500,0.6632677756595218,0.9143586045754087,1.4436694098949878,-0.5231705059802348,-2.3194611821409326,2.0
2315,527107120,60,RL,54.0,9783,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,821.0,821.0,GasA,Gd,Y,SBrkr,821,955,0,1776,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,443.0,TA,TA,Y,286,116,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD ,Normal,202000,1.1790760124808513,1.9858894329043169,1.7295991310746492,-1.2153001339235763,-1.2561472980683186,2.0
2316,527107240,60,RL,70.0,11207,Pave,Grvl,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714.0,Unf,0.0,88.0,802.0,GasA,Gd,Y,SBrkr,802,709,0,1511,1.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Fin,2.0,413.0,TA,TA,Y,95,75,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD ,Normal,185000,1.117198833765027,0.6392970761475726,1.0587934161530559,-0.2036815878685892,-2.4385951477967187,2.0
2317,527108010,60,RL,134.0,19378,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57.0,Unf,0.0,1335.0,1392.0,GasA,Ex,Y,SBrkr,1392,1070,0,2462,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,2.0,576.0,TA,TA,Y,239,132,0,168,0,0,Ex,MnPrv,Shed,0,3,2006,New,Partial,320000,5.233340187272441,1.7231153098826733,-0.6996866777679093,-1.0960390207534079,-0.21133780678346012,3.0
2318,527108020,20,RL,50.0,14859,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1670.0,1670.0,GasA,Ex,Y,SBrkr,1670,0,0,1670,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,690.0,TA,TA,Y,144,60,0,0,0,0,Ex,MnPrv,Shed,0,8,2006,New,Partial,240000,2.9444959653525506,-0.3106604363973332,0.5892658892447878,-3.566957782424964,1.5041734369996682,3.0
2319,527108030,60,RL,50.0,13128,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074,990,0,2064,0.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0,119,0,0,0,0,Ex,MnPrv,Shed,0,1,2006,WD ,Normal,250000,2.6796643293518594,2.370544131779848,1.6646579753614248,-1.4550889355666115,-0.42070457263226285,3.0
2320,527108040,60,RL,72.0,10463,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,893.0,893.0,GasA,Ex,Y,SBrkr,901,900,0,1801,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3.0,800.0,TA,TA,Y,0,116,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD ,Normal,239900,2.849913258472747,1.9429928701747183,1.8990386625478517,-1.7888246967109749,-0.6733666206191572,3.0
2321,527108060,60,RL,42.0,13751,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Av,GLQ,60.0,Unf,0.0,1640.0,1700.0,GasA,Ex,Y,SBrkr,1700,512,0,2212,1.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,773.0,TA,TA,Y,237,38,0,0,115,0,Ex,MnPrv,Shed,0,5,2006,New,Partial,309000,4.702184889066329,0.678203975767022,0.5299423645595317,-1.8611766022539216,-0.21892647971706514,3.0
2322,527108090,60,RL,168.0,23257,Pave,Grvl,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887,1134,0,2021,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0,100,0,0,0,0,Ex,MnPrv,Shed,0,9,2006,New,Partial,274725,3.101149227433548,2.571599143851616,-0.1932352120026146,-1.7001420044335944,-0.46333630119664926,3.0
2323,527146135,160,RL,68.0,13108,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,1994,1994,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079,608,0,2687,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Gd,Attchd,1994.0,Fin,2.0,618.0,TA,TA,Y,168,12,0,0,0,0,Ex,MnPrv,Shed,0,12,2006,WD ,Normal,270000,4.086479454780032,2.682229673934128,0.363463428722189,-3.073134451814177,0.791677359639621,3.0
2324,527158020,20,RL,68.0,8076,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,Gd,Y,SBrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0,26,0,0,144,0,Ex,MnPrv,Shed,0,7,2006,WD ,Normal,183500,0.2863545649333005,-1.0888378224166781,-0.2313958252171097,-1.7152287437757405,-0.7562823882853198,2.0
2325,527163020,60,RL,68.0,7685,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518.0,Unf,0.0,179.0,697.0,GasA,Gd,Y,SBrkr,697,804,0,1501,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Fin,2.0,420.0,TA,TA,Y,190,63,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD ,Normal,165600,0.4840458851730624,1.061852185740699,1.6110991386040456,-0.6012065438422587,-2.003391061800447,2.0
2326,527166030,60,RL,63.0,9084,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,935.0,935.0,GasA,Gd,Y,SBrkr,955,677,0,1632,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,462.0,TA,TA,Y,0,28,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD ,Normal,176500,1.1034651161885025,1.8417374289645927,1.601289492743109,-1.766277499627368,-0.49380338564766285,2.0
2327,527182020,120,RL,30.0,3701,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,1204,0.0,0.0,2,0,2,1,TA,5,Typ,0,Gd,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,0,Ex,MnPrv,Shed,0,8,2006,WD ,Normal,130000,-0.3510082691672014,-0.3520705425844848,2.4769486998084935,-2.914966175183704,0.15373377034866129,1.0
2328,527190050,160,RL,44.0,5306,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,495.0,Rec,215.0,354.0,1064.0,GasA,Gd,Y,SBrkr,1064,703,0,1767,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1987.0,RFn,2.0,504.0,Gd,TA,Y,441,35,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD ,Normal,239000,0.8721672591757944,-0.6335798040478403,1.4515260607088825,-0.1440023128008088,-2.8903667702463385,3.0
2329,527190220,120,RL,68.0,6563,Pave,Grvl,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,TA,Y,SBrkr,1742,0,0,1742,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2.0,564.0,TA,TA,Y,114,28,234,0,0,0,Ex,MnPrv,Shed,0,12,2006,WD ,Normal,275000,1.9110020815827666,-1.7979883015972011,-0.615457294676797,-1.6189577545851987,-1.241836098864303,3.0
2330,527210030,60,RL,59.0,16023,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,Gd,Ex,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,180.0,1398.0,GasA,Ex,Y,SBrkr,1414,1384,0,2798,1.0,0.0,3,1,3,1,Ex,11,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,670.0,TA,TA,Y,182,37,0,0,0,0,Ex,MnPrv,Shed,0,3,2006,New,Partial,457347,6.915266262910859,1.4959683922131624,0.37671357604976025,0.40649248763641904,-2.711291190622078,3.0
2331,527210040,60,RL,60.0,18062,Pave,Grvl,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528,1862,0,3390,0.0,0.0,3,1,5,1,Ex,10,Typ,1,Ex,BuiltIn,2006.0,Fin,3.0,758.0,TA,TA,Y,204,34,0,0,0,0,Ex,MnPrv,Shed,0,9,2006,New,Partial,545224,8.13315153113281,4.593663709685318,0.42009465573817084,-1.6552230986329213,-0.5685197856218414,3.0
